age,monthly_salary,credit_score,existing_emi,requested_amount,tenure_months,missed_payments,proposed_emi,foir,approved
48,44354,543,35243,610949,24,4,25456.208333333332,136.85171198388718,0
34,65870,374,44379,1675471,60,4,27924.516666666666,109.76699053691614,0
56,22169,305,52780,4778108,12,1,398175.6666666667,2034.1723427609124,0
26,55129,320,45740,2279182,60,4,37986.36666666667,151.8735450791175,0
29,46909,489,34984,2594035,36,4,72056.52777777778,228.18761384335153,0
41,18830,524,15050,2454769,36,5,68188.02777777778,442.0500678586181,0
32,71306,402,21590,4677683,12,1,389806.9166666667,576.9457221926159,0
50,36404,643,55205,4000321,36,4,111120.02777777778,456.88668217167833,0
51,42757,398,30162,3950902,60,4,65848.36666666667,224.54888478299847,0
24,78867,617,28105,3445829,24,2,143576.20833333334,217.684466675965,0
51,50650,382,52499,3307979,12,2,275664.9166666667,647.9050674564002,0
47,48766,480,51641,1059421,36,1,29428.36111111111,166.2415640222924,0
45,30942,451,26628,2509885,60,5,41831.416666666664,221.25078103117656,0
25,47419,355,57032,1696886,24,1,70703.58333333333,269.3763751520136,0
26,31668,489,53516,3693973,36,1,102610.36111111111,493.00985572537303,0
25,31246,321,36621,1881194,12,2,156766.16666666666,618.9181548571551,0
47,39996,367,16476,2824962,36,2,78471.16666666667,237.39165583224994,0
28,66312,484,55800,3862313,36,5,107286.47222222222,245.93809902012035,0
29,18065,309,50788,4752508,36,4,132014.11111111112,1011.9131531199066,0
35,25467,365,39437,3534725,24,5,147280.20833333334,733.173158728289,0
56,65646,563,41240,4176862,24,4,174035.91666666666,327.93455300652994,0
27,59844,524,25922,1832460,36,3,50901.666666666664,128.37321480293204,0
52,36007,422,23066,1088162,36,2,30226.722222222223,148.00656045275147,0
28,17543,337,27089,3743389,12,3,311949.0833333333,1932.6117729768757,0
35,43702,422,47600,3312194,36,3,92005.38888888889,319.4485123996359,0
57,43833,617,23167,4717274,60,2,78621.23333333334,232.21826781952717,0
39,25033,455,27816,3525551,60,3,58759.183333333334,345.84421896430047,0
59,68952,600,36164,915474,12,1,76289.5,163.0895405499478,0
26,73065,620,35429,3703028,24,4,154292.83333333334,259.66171673623944,0
39,49169,366,50001,4756219,36,5,132117.19444444444,370.39230906555844,0
48,31829,432,46415,1688092,12,2,140674.33333333334,587.795197251982,0
37,75135,439,23117,3196587,24,1,133191.125,208.03636787116523,0
39,19522,381,21359,2148928,12,5,179077.33333333334,1026.720281391934,0
51,35151,357,29364,2582003,24,5,107583.45833333333,389.5976169478345,0
31,50319,448,51965,566535,36,5,15737.083333333334,134.5457646879575,0
35,69798,430,43794,4173776,12,3,347814.6666666667,561.060011270619,0
30,41543,368,25293,1389147,36,3,38587.416666666664,153.7693875422253,0
43,68040,644,24332,2460499,12,3,205041.58333333334,337.11578973153047,0
23,52584,549,15615,2029269,24,3,84552.875,190.49116651452914,0
23,66883,619,27401,4589254,12,1,382437.8333333333,612.7698119601891,0
38,45473,476,56936,2782728,60,3,46378.8,227.2003166714314,0
45,22699,371,44372,1679568,60,2,27992.8,318.80170932640203,0
40,17629,316,57276,674953,12,5,56246.083333333336,643.9507818556546,0
49,55455,628,17339,4075395,60,1,67923.25,153.7503381119827,0
42,25156,459,31246,3041781,36,3,84493.91666666667,460.0887130969418,0
35,32441,369,23109,3344569,60,5,55742.816666666666,243.06222578424422,0
59,45716,412,38758,3970150,60,1,66169.16666666667,229.5195700994546,0
30,77175,531,38091,2186150,36,5,60726.38888888889,128.04326386639312,0
41,21834,320,58056,1424399,36,1,39566.63888888889,447.1129380273376,0
49,73101,434,28317,1600718,24,4,66696.58333333333,129.97576412543376,0
52,33179,562,31762,2514901,36,1,69858.36111111111,306.27915582480216,0
30,41219,410,18465,4792116,12,3,399343.0,1013.6296368179723,0
33,52617,545,40622,2761854,60,5,46030.9,164.6861280574719,0
43,30782,582,21800,4240079,24,5,176669.95833333334,644.759789270786,0
43,30827,307,50539,2203854,36,5,61218.166666666664,362.53014132632643,0
51,72367,583,51651,1828323,60,2,30472.05,113.48135199745741,0
24,24431,506,17600,1650675,12,2,137556.25,635.0794073103843,0
23,51918,493,20518,2522601,12,3,210216.75,444.4214915828807,0
41,59057,346,34627,4893834,24,4,203909.75,403.909358755101,0
22,24496,641,44369,3870116,12,2,322509.6666666667,1497.7084694099717,0
24,38331,541,46445,1336746,60,1,22279.1,179.29117424538887,0
21,54238,309,31689,4871100,36,3,135308.33333333334,307.8972921813735,0
35,61025,588,30923,4394764,12,4,366230.3333333333,650.8043151713778,0
53,78673,430,53469,4973678,36,1,138157.72222222222,243.57368121493042,0
26,74886,569,45403,4524389,60,5,75406.48333333334,161.32452438818115,0
27,38563,601,15958,2931791,60,2,48863.183333333334,168.0916508916146,0
39,18712,360,55363,2960686,36,1,82241.27777777778,735.3798513134768,0
21,43531,463,18538,4081674,60,4,68027.9,198.8603523925478,0
59,60489,312,38404,2551283,24,3,106303.45833333333,239.22937779320756,0
39,47664,571,24983,2417953,12,1,201496.08333333334,475.1575262951774,0
46,60263,507,50371,1468015,24,3,61167.291666666664,185.08585975916674,0
32,27420,545,39642,1407233,24,5,58634.708333333336,358.4125030391442,0
42,69610,432,28467,4162384,24,4,173432.66666666666,290.0440549729445,0
33,20315,543,15205,1170797,36,4,32522.13888888889,234.93546093472256,0
48,20381,593,42409,1630523,36,2,45292.305555555555,430.3091386858131,0
34,24497,337,27442,4687056,60,4,78117.6,430.9082744825897,0
42,44040,355,41290,3985256,36,1,110701.55555555556,345.1216066202442,0
50,67326,618,41108,1821975,60,1,30366.25,106.16143837447642,0
40,47375,347,20691,1145148,36,1,31809.666666666668,110.81934916446792,0
47,28494,404,53909,3516635,60,5,58610.583333333336,394.8886900166117,0
58,78910,358,34504,4060249,12,4,338354.0833333333,472.5105605542178,0
54,46752,376,45162,3195983,60,4,53266.38333333333,210.53298967602097,0
59,75972,517,54496,3680822,12,1,306735.1666666667,475.47934326681764,0
57,70539,354,53798,1452602,60,2,24210.033333333333,110.58851604549729,0
21,40357,354,36551,2898901,36,2,80525.02777777778,290.1009187446485,0
35,70919,428,28383,1672685,36,4,46463.47222222222,105.53796898182746,0
52,31950,384,31496,2791625,12,4,232635.41666666666,826.7023995826811,0
28,30752,513,56716,4594409,24,3,191433.70833333334,806.938437608394,0
53,52390,414,24088,2370305,24,4,98762.70833333333,234.49266717566965,0
38,19132,613,42444,2708665,60,1,45144.416666666664,457.81108439612507,0
49,76617,592,39734,536680,36,5,14907.777777777777,71.31808577440748,0
52,56598,348,56745,2648196,24,4,110341.5,295.21626205872997,0
53,43276,366,49571,1514279,36,4,42063.305555555555,211.74393556603098,0
25,54763,574,41415,1199444,36,1,33317.88888888889,136.46602430270235,0
38,35551,428,30389,2949798,36,3,81938.83333333333,315.96251394709947,0
30,41975,328,42744,1109026,60,4,18483.766666666666,145.867222553107,0
56,17670,642,33682,1706093,12,2,142174.41666666666,995.2259007734389,0
53,24364,332,49310,1653109,60,2,27551.816666666666,315.472897170689,0
43,41296,418,22259,1422809,24,2,59283.708333333336,197.45909611907533,0
25,39680,479,27546,689932,12,5,57494.333333333336,214.31535618279574,0
54,33066,450,17154,548648,24,5,22860.333333333332,121.01352849855841,0
44,43892,432,23766,2791314,12,4,232609.5,584.1053039278228,0
37,25041,626,26230,3873721,12,4,322810.0833333333,1393.8743793511974,0
51,24054,484,32765,1389936,60,4,23165.6,232.52099442920095,0
27,26637,433,20902,4989510,36,5,138597.5,598.7892780718549,0
37,25757,476,16222,2930929,36,4,81414.69444444444,379.0685811408333,0
48,79771,321,42050,2570796,12,1,214233.0,321.273395093455,0
58,56258,540,49269,2114468,60,3,35241.13333333333,150.21887257515968,0
42,42484,376,24050,4726425,24,2,196934.375,520.159059881367,0
35,27329,503,18574,4611735,24,2,192155.625,771.0842877529365,0
57,48538,303,51497,3246455,36,1,90179.30555555556,291.88739864756593,0
35,79384,627,26157,1524583,36,4,42349.52777777778,86.29765163984906,0
45,42115,464,34575,1548120,24,5,64505.0,235.26059598717794,0
41,41038,427,55244,3691963,24,4,153831.79166666666,509.46876472212745,0
58,51622,344,32945,1681296,60,4,28021.6,118.10197202743015,0
22,50886,517,29962,3104590,24,2,129357.91666666667,313.0918458253089,0
47,66284,534,50290,3078669,60,2,51311.15,153.2815611610645,0
52,24901,435,50159,4369005,36,5,121361.25,688.8086823822337,0
41,71377,467,39852,3137929,24,2,130747.04166666667,239.01122443737717,0
24,32374,536,45684,3023517,36,4,83986.58333333333,400.53927019624797,0
39,64862,392,59842,3541968,12,1,295164.0,547.3250901914835,0
22,68456,304,26796,4076068,12,5,339672.3333333333,535.3341318998091,0
46,69519,455,39450,2598468,12,1,216539.0,368.22882952861806,0
54,61290,544,49846,1488494,24,4,62020.583333333336,182.52012291292763,0
34,47806,380,32504,560046,36,5,15556.833333333334,100.53305721736463,0
35,32659,546,45041,3462227,24,1,144259.45833333334,579.62723394266,0
40,63770,642,25715,3584266,36,5,99562.94444444444,196.45279040998028,0
54,38453,436,36803,4649956,60,4,77499.26666666666,297.25188325141517,0
56,45498,362,18370,2712746,24,5,113031.08333333333,288.80628452532704,0
39,19857,606,16908,1008566,12,4,84047.16666666667,508.4109717815716,0
29,31312,415,52075,3275614,60,5,54593.566666666666,340.663536876171,0
27,16436,412,36134,2333601,36,5,64822.25,614.2385616938427,0
50,42569,330,59065,4033654,24,2,168068.91666666666,533.5664842177797,0
33,73813,306,18587,3546613,36,4,98517.02777777778,158.64959800817985,0
47,66251,302,45023,3003240,36,3,83423.33333333333,193.87833139625565,0
55,39949,606,17413,1074382,24,5,44765.916666666664,155.6457399851477,0
33,22693,542,40038,4291119,24,1,178796.625,964.3265544441016,0
35,60986,355,37555,4582925,36,2,127303.47222222222,270.3218316043391,0
29,52019,372,25952,1253523,36,2,34820.083333333336,116.8267043452072,0
43,68177,309,18457,2640829,60,5,44013.816666666666,91.6303396551134,0
56,78005,360,23464,4623244,12,3,385270.3333333333,523.9847872999594,0
23,24305,349,16150,4573992,36,2,127055.33333333333,589.2011245971336,0
54,47646,421,47264,3004037,12,4,250336.41666666666,624.6073472414612,0
39,42302,474,55222,3109855,60,5,51830.916666666664,253.06821584479852,0
48,25590,300,59349,1573799,12,5,131149.91666666666,744.4271850983457,0
43,70364,337,47786,3051034,12,3,254252.83333333334,429.25193754381985,0
27,67386,489,24808,3017850,60,4,50297.5,111.45564360549669,0
32,73609,378,53345,3443953,36,4,95665.36111111111,202.4349754936368,0
34,55430,644,19081,3286655,12,3,273887.9166666667,528.5385471164833,0
35,71702,637,54222,1703888,36,1,47330.22222222222,141.630947842769,0
23,18123,489,23933,772159,36,4,21448.86111111111,250.41031347520337,0
35,64805,483,17671,3465748,24,1,144406.16666666666,250.09978653910449,0
44,19158,366,58739,4626255,36,1,128507.08333333333,977.378031805686,0
28,23700,316,46217,2648652,36,5,73573.66666666667,505.4458509142053,0
25,25531,615,54155,4381684,12,5,365140.3333333333,1642.2989045996371,0
24,42738,595,54601,4918349,36,2,136620.80555555556,447.4280629780419,0
34,24879,508,34008,3302143,36,5,91726.19444444444,505.3828306782606,0
36,20543,644,36883,1493694,24,4,62237.25,482.5013386555031,0
40,61748,340,48282,2267588,24,4,94482.83333333333,231.20559910172526,0
44,62924,414,47974,4876463,12,1,406371.9166666667,722.0550452397601,0
26,57348,399,48715,710861,12,4,59238.416666666664,188.24268791704446,0
51,33581,644,58401,3438493,24,5,143270.54166666666,600.5525197780491,0
26,51679,648,30380,2346573,24,5,97773.875,247.9805627043867,0
55,28582,438,33212,4984045,60,5,83067.41666666667,406.8274321834255,0
35,58888,615,43174,724376,36,3,20121.555555555555,107.4846412776042,0
49,45276,623,21861,2138487,12,4,178207.25,441.8858777277145,0
23,53003,633,21094,1378269,12,2,114855.75,256.4944437107334,0
31,19799,601,54113,549314,36,4,15258.722222222223,350.37992940159717,0
23,40091,593,39363,2288204,36,4,63561.22222222222,256.7265027617725,0
48,43234,316,37310,3975829,12,3,331319.0833333333,852.6370063684446,0
30,61993,621,54300,3830250,24,4,159593.75,345.0288742277354,0
53,74177,591,20943,1929911,24,1,80412.95833333333,136.64068152302374,0
36,69512,373,29569,828897,36,5,23024.916666666668,75.66163636014885,0
30,39605,562,57616,2894538,12,5,241211.5,754.5196313596767,0
53,75558,315,23793,3777729,36,3,104936.91666666667,170.37231883674352,0
56,64477,313,53207,868406,24,5,36183.583333333336,138.63948901675533,0
23,51534,635,40287,3899996,60,1,64999.933333333334,204.30576577275846,0
25,46668,580,48971,3483390,60,3,58056.5,229.338090340276,0
32,19111,303,57351,2958020,24,2,123250.83333333333,945.0150872970191,0
33,39686,426,46369,2086444,36,5,57956.77777777778,262.8780370351705,0
44,22015,611,38023,4274150,60,4,71235.83333333333,496.29267923385567,0
52,21856,305,38897,2614985,24,1,108957.70833333333,676.4948221693509,0
36,31490,428,38010,4266437,12,1,355536.4166666667,1249.7504498782685,0
52,50194,531,55154,3192787,36,5,88688.52777777778,286.5731517268554,0
57,29497,612,50899,1622731,36,2,45075.86111111111,325.37160087843205,0
56,68530,494,35114,3473375,60,4,57889.583333333336,135.71221849311738,0
41,68516,364,34050,614527,36,2,17070.194444444445,74.61059379479894,0
32,66683,620,36125,3322097,60,2,55368.28333333333,137.2063094541837,0
41,38194,402,43558,3112705,60,5,51878.416666666664,249.8727985198373,0
41,59104,576,59846,4157202,24,4,173216.75,394.32652612344344,0
26,20316,457,35396,1226272,60,5,20437.866666666665,274.82706569534685,0
29,53130,523,42125,2806142,12,5,233845.16666666666,519.4243679026287,0
21,19693,588,37580,1446363,36,1,40176.75,394.8446148377596,0
32,56758,577,53973,639648,60,5,10660.8,113.87610557102083,0
34,44954,481,38574,939090,36,3,26085.833333333332,143.8355504144978,0
26,62901,303,39619,2018991,60,4,33649.85,116.48280631468499,0
21,36652,514,28869,3944217,24,1,164342.375,527.150974025974,0
42,29178,516,15658,4415534,12,4,367961.1666666667,1314.7548381200447,0
54,58397,508,27122,1355860,36,1,37662.77777777778,110.9385375580557,0
31,66163,373,58827,4698625,24,3,195776.04166666666,384.81181576812816,0
23,29751,526,28335,3623544,36,5,100654.0,433.56189707908976,0
26,15425,392,36677,4331657,24,1,180485.70833333334,1407.8619665045921,0
26,18044,364,43223,3291108,12,1,274259.0,1759.487918421636,0
40,78165,620,44814,815111,60,1,13585.183333333332,74.71270176336382,0
41,26480,309,33075,3285575,24,3,136898.95833333334,641.895613041289,0
22,58874,602,58185,4585572,36,4,127377.0,315.18497129462924,0
46,53997,621,26258,4507883,36,3,125218.97222222222,280.5284964391026,0
51,16239,604,45527,612620,24,1,25525.833333333332,437.54438902231254,0
46,21566,577,25139,3376137,12,1,281344.75,1421.1432347213206,0
52,34775,385,57325,4272674,12,5,356056.1666666667,1188.730889048646,0
30,51981,325,55503,1606571,60,3,26776.183333333334,158.2870343651206,0
43,68149,517,34514,630112,60,3,10501.866666666667,66.05506561602763,0
26,18006,394,35917,2291770,36,2,63660.27777777778,553.0227578461501,0
43,22025,543,44097,1282129,36,4,35614.694444444445,361.91461722789757,0
48,34423,406,32788,1433580,60,2,23893.0,164.66025622403626,0
50,54326,547,40061,2259775,60,2,37662.916666666664,143.0694633631533,0
34,40174,313,24947,2078256,60,4,34637.6,148.3163239906407,0
57,41663,460,30544,2065474,24,5,86061.41666666667,279.87762923137234,0
52,48952,370,35014,4118789,60,5,68646.48333333334,211.75944462602826,0
54,42326,451,29795,524809,24,4,21867.041666666668,122.05746271007578,0
42,66736,374,47632,1123761,24,4,46823.375,141.53586520019178,0
51,46139,514,34352,4623053,60,3,77050.88333333333,241.45058049228058,0
27,77103,350,38653,3064527,12,3,255377.25,381.3473535400698,0
41,62198,442,16579,4688656,12,3,390721.3333333333,654.8447431321479,0
36,75857,335,46758,1098998,36,3,30527.722222222223,101.88344150470256,0
40,23102,466,58755,3828996,60,1,63816.6,530.5670504718207,0
39,61637,535,53760,3698804,36,1,102744.55555555556,253.91332406761452,0
52,22116,559,47818,785498,60,5,13091.633333333333,275.4098088864774,0
35,27937,491,21452,3953705,36,1,109825.13888888889,469.9042090735901,0
25,76398,501,52921,4282379,24,1,178432.45833333334,302.8265901376127,0
31,45161,561,30340,2959288,60,3,49321.46666666667,176.39438158292924,0
35,19383,484,17787,2442849,12,3,203570.75,1142.0200691327452,0
49,35320,457,30839,1649302,60,4,27488.366666666665,165.13976972442433,0
24,65851,545,17155,2978491,36,3,82735.86111111111,151.69224630014898,0
56,19507,409,22019,1530412,36,4,42511.444444444445,330.8066050363687,0
43,29735,398,35614,668561,36,4,18571.13888888889,182.22679969358967,0
35,74919,540,41190,3896859,36,1,108246.08333333333,199.4635317253745,0
23,44713,501,55375,2443181,36,3,67866.13888888889,275.627085833849,0
52,31519,421,25928,1085698,36,1,30158.277777777777,177.94434397594395,0
30,17025,416,23598,4688004,12,3,390667.0,2433.274596182085,0
58,34919,395,59339,4253422,36,1,118150.61111111111,508.28950173576317,0
42,52622,533,35581,4886059,12,1,407171.5833333333,841.3830400466218,0
34,53135,366,59655,1836712,60,1,30611.866666666665,169.88212414917976,0
37,50658,517,28919,1578009,24,5,65750.375,186.87941687393896,0
41,34141,314,53180,2262671,12,1,188555.91666666666,708.0516583189323,0
35,44696,572,19499,3262282,60,2,54371.36666666667,165.27288049639043,0
35,18773,518,52677,2928581,24,2,122024.20833333333,930.5982439318879,0
21,39956,573,58862,1396553,12,2,116379.41666666667,438.58598625154343,0
44,70804,446,40602,1753039,12,4,146086.58333333334,263.6695431519877,0
32,30819,631,44692,523439,60,1,8723.983333333334,173.3215981483284,0
30,16528,643,55422,1906546,36,2,52959.61111111111,655.7454689684844,0
51,77245,451,36760,3001469,12,4,250122.41666666666,371.3928625369495,0
31,35955,646,17920,1117064,12,2,93088.66666666667,308.7433365781301,0
36,59588,603,39085,1986709,60,3,33111.816666666666,121.15999306348033,0
29,20049,314,37925,744361,36,5,20676.694444444445,292.2923559501444,0
34,48616,383,20615,1982988,24,1,82624.5,212.35704294882342,0
39,77336,491,52083,1406030,36,5,39056.38888888889,117.84859430134593,0
51,35511,340,17783,3294399,36,5,91511.08333333333,307.7752902856392,0
29,25119,623,24605,3369595,60,3,56159.916666666664,321.52918773305726,0
56,25357,560,59608,4457396,36,3,123816.55555555556,723.3685197600488,0
